Cue,Answer,Shuffle,Stimuli Notes,Value
nickel,,ON,5.814814815,1766
nightcaps,,ON,4.708333333,1767
nightclub,,ON,4.409090909,1768
nightdress,,ON,5.791666667,1769
nightgown,,ON,5.92,1770
nightie,,ON,5.62962963,1771
nightlight,,ON,4.821428571,1772
nightshirt,,ON,6.291666667,1773
nightstick,,ON,5.434782609,1774
nipple,,ON,5.625,1775
noodle,,ON,6.24,1776
noodles,,ON,5.695652174,1777
noose,,ON,4.708333333,1778
nose,,ON,6,1779
nostril,,ON,5.208333333,1780
note,,ON,5.434782609,1781
notepaper,,ON,5.392857143,1782
novel,,ON,5.4,1783
nugget,,ON,4.826086957,1784
nun,,ON,4.666666667,1785
nurse,,ON,5.130434783,1786
nursemaid,,ON,4.583333333,1787
nursery,,ON,4.875,1788
nut,,ON,5.555555556,1789
nutcracker,,ON,5.36,1790
nutcrackers,,ON,5.347826087,1791
nutmeg,,ON,4.608695652,1792
nutshell,,ON,4.375,1793
nylon,,ON,4.928571429,1794
oar,,ON,5.307692308,1795
oat,,ON,4.8,1796
object,,ON,6.416666667,1797
obstetrician,,ON,5.04,1798
ocean,,ON,5.217391304,1799
oceanographer,,ON,4.44,1800
offspring,,ON,4.913043478,1801
oilcan,,ON,4.782608696,1802
oilcloth,,ON,5.125,1803
ointment,,ON,5.869565217,1804
okra,,ON,5.269230769,1805
olive,,ON,6.173913043,1806
omelet,,ON,5.6,1807
omelette,,ON,6.291666667,1808
onion,,ON,5.476190476,1809
opal,,ON,4.6,1810
ophthalmologist,,ON,4.423076923,1811
opium,,ON,4.269230769,1812
optician,,ON,4.851851852,1813
orange,,ON,5.08,1814
orangutan,,ON,4.666666667,1815
orchard,,ON,4.333333333,1816
orchid,,ON,4.68,1817
ore,,ON,4.375,1818
oregano,,ON,5.64,1819
organ,,ON,5.185185185,1820
organism,,ON,4.727272727,1821
orgy,,ON,4.782608696,1822
ornament,,ON,6.181818182,1823
orphan,,ON,5.259259259,1824
orthodontist,,ON,4.916666667,1825
ottoman,,ON,5.833333333,1826
outfielder,,ON,4.6,1827
outfit,,ON,6.130434783,1828
outhouse,,ON,4.64,1829
outlet,,ON,4.541666667,1830
oven,,ON,5.923076923,1831
overcoat,,ON,6.52,1832
oxtail,,ON,4.444444444,1833
oyster,,ON,5.407407407,1834
pacemaker,,ON,4.363636364,1835
pacifier,,ON,6.090909091,1836
package,,ON,5.75,1837
packaging,,ON,5.038461538,1838
packet,,ON,4.52173913,1839
pad,,ON,5.217391304,1840
padding,,ON,4.925925926,1841
paddle,,ON,5.68,1842
padlock,,ON,6.08,1843
page,,ON,4.96,1844
pail,,ON,4.772727273,1845
painkiller,,ON,5.518518519,1846
paint,,ON,5.090909091,1847
paintbox,,ON,4.44,1848
paintbrush,,ON,5.56,1849
pajama,,ON,5.962962963,1850
pajamas,,ON,6.222222222,1851
pal,,ON,4.333333333,1852
pallet,,ON,4.36,1853
palm,,ON,5.44,1854
pamphlet,,ON,5.565217391,1855
pan,,ON,6.409090909,1856
panhandler,,ON,4.92,1857
pantaloons,,ON,4.695652174,1858
panties,,ON,5.791666667,1859
pantry,,ON,5.260869565,1860
pants,,ON,6.333333333,1861
paper,,ON,5.695652174,1862
paperback,,ON,5.090909091,1863
paperhanger,,ON,4.625,1864
paperweight,,ON,5.291666667,1865
paperwork,,ON,5.625,1866
paprika,,ON,4.428571429,1867
parachute,,ON,4.68,1868
parachutist,,ON,4.6,1869
parakeet,,ON,5.12,1870
paraphernalia,,ON,4.5,1871
paratrooper,,ON,4.291666667,1872
parcel,,ON,5.583333333,1873
parchment,,ON,4.681818182,1874
parent,,ON,5.04,1875
parka,,ON,5.875,1876
parsley,,ON,5.434782609,1877
parsnip,,ON,5.666666667,1878
partner,,ON,5.230769231,1879
passenger,,ON,5.08,1880
passerby,,ON,4.44,1881
passionflower,,ON,4.782608696,1882
passport,,ON,5,1883
pasta,,ON,5.72,1884
pastrami,,ON,5.142857143,1885
pastry,,ON,6.086956522,1886
path,,ON,4.37037037,1887
patrolman,,ON,4.814814815,1888
paw,,ON,5,1889
pea,,ON,5.777777778,1890
peach,,ON,5.88,1891
peacock,,ON,4.8,1892
peanut,,ON,6.192307692,1893
peanuts,,ON,6.12,1894
pear,,ON,5.72,1895
pearl,,ON,5.555555556,1896
peashooter,,ON,4.84,1897
pebble,,ON,5.47826087,1898
pecan,,ON,5.5,1899
pedal,,ON,5.04,1900
pedestal,,ON,4.88,1901
pedestrian,,ON,4.962962963,1902
pedicurist,,ON,5.137931034,1903
pedometer,,ON,5.681818182,1904
peel,,ON,4.458333333,1905
peelings,,ON,4.652173913,1906
peephole,,ON,4.875,1907
peg,,ON,4.391304348,1908
pegboard,,ON,5.04,1909
pellet,,ON,4.296296296,1910
pelvis,,ON,5.72,1911
pen,,ON,6.64,1912
pencil,,ON,5.869565217,1913
pendant,,ON,5.791666667,1914
penknife,,ON,5.833333333,1915
pennant,,ON,5.153846154,1916
penny,,ON,6.448275862,1917
penthouse,,ON,4.333333333,1918
peony,,ON,4.333333333,1919
people,,ON,6.076923077,1920
pepper,,ON,5.875,1921
peppercorn,,ON,5.181818182,1922
peppermint,,ON,5.391304348,1923
pepperoni,,ON,5.875,1924
percolator,,ON,5.1,1925
perfume,,ON,4.96,1926
periscope,,ON,4.653846154,1927
peroxide,,ON,4.555555556,1928
persimmon,,ON,4.611111111,1929
person,,ON,6.12,1930
perspiration,,ON,4.826086957,1931
pet,,ON,6.214285714,1932
petal,,ON,5.75,1933
petroleum,,ON,4.333333333,1934
petticoat,,ON,5.454545455,1935
pew,,ON,4.666666667,1936
phalanges,,ON,4.35,1937
pharmacist,,ON,5.041666667,1938
pharmacy,,ON,5.083333333,1939
phone,,ON,6.5,1940
phonograph,,ON,4.423076923,1941
photocopier,,ON,6.12,1942
photocopy,,ON,4.260869565,1943
photograph,,ON,5.875,1944
physician,,ON,5.12,1945
physiologist,,ON,4.75,1946
piano,,ON,6.166666667,1947
piccolo,,ON,4.956521739,1948
pickaxe,,ON,5.333333333,1949
pickle,,ON,5.730769231,1950
picnicker,,ON,4.458333333,1951
picture,,ON,5.32,1952
pie,,ON,5.869565217,1953
piercing,,ON,5,1954
pig,,ON,4.56,1955
piglet,,ON,4.68,1956
pigtail,,ON,4.958333333,1957
pike,,ON,4.590909091,1958
pilaf,,ON,4.7,1959
pill,,ON,6.36,1960
pillar,,ON,5.041666667,1961
pillow,,ON,6.391304348,1962
pillowcase,,ON,5.92,1963
pilot,,ON,4.52173913,1964
pimento,,ON,4.769230769,1965
pimple,,ON,5.72,1966
pin,,ON,5.88,1967
pinball,,ON,5.782608696,1968
pincushion,,ON,5.260869565,1969
pine,,ON,4.347826087,1970
pineapple,,ON,6.304347826,1971
pinecone,,ON,5.821428571,1972
pinewood,,ON,4.541666667,1973
pinkie,,ON,5.260869565,1974
pinwheel,,ON,5.8,1975
pipe,,ON,5.653846154,1976
piss,,ON,4.769230769,1977
pistachio,,ON,5.541666667,1978
pistol,,ON,5.260869565,1979
pitcher,,ON,5.259259259,1980
pitchfork,,ON,5.681818182,1981
pizza,,ON,6.541666667,1982
placard,,ON,4.458333333,1983
placenta,,ON,4.28,1984
plaintiff,,ON,4.375,1985
plane,,ON,5.458333333,1986
plank,,ON,4.92,1987
planner,,ON,4.916666667,1988
plant,,ON,5.652173913,1989
plantain,,ON,5.409090909,1990
planter,,ON,4.666666667,1991
plaque,,ON,4.52,1992
plaster,,ON,4.4,1993
plastic,,ON,5.04,1994
plastics,,ON,5,1995
plate,,ON,5.590909091,1996
Platform,,ON,4.579514825,1997
platter,,ON,5.75,1998
player,,ON,4.72,1999
playground,,ON,4.695652174,2000
playhouse,,ON,4.869565217,2001
playroom,,ON,4.52,2002
playsuit,,ON,5.36,2003
plaything,,ON,4.92,2004
playwright,,ON,4.28,2005
plexiglas,,ON,5.041666667,2006
pliers,,ON,6.086956522,2007
plow,,ON,5,2008
plug,,ON,5.875,2009
plum,,ON,5.62962963,2010
plumber,,ON,4.44,2011
plywood,,ON,4.807692308,2012
pocket,,ON,5.407407407,2013
pocketbook,,ON,5.884615385,2014
pocketknife,,ON,5.692307692,2015
podiatrist,,ON,4.791666667,2016
poet,,ON,4.565217391,2017
poinsettia,,ON,5.347826087,2018
poker,,ON,4.590909091,2019
pole,,ON,5.32,2020
police,,ON,4.739130435,2021
policeman,,ON,5.428571429,2022
policewoman,,ON,4.904761905,2023
politician,,ON,4.409090909,2024
polyester,,ON,5.086956522,2025
pomegranate,,ON,5.391304348,2026
pompom,,ON,5.16,2027
poncho,,ON,5.458333333,2028
pond,,ON,4.5,2029
pony,,ON,5.375,2030
pooch,,ON,5.045454545,2031
poodle,,ON,5.652173913,2032
pool,,ON,6.041666667,2033
poop,,ON,5.88,2034
popcorn,,ON,6,2035
porch,,ON,4.44,2036
pork,,ON,4.916666667,2037
porridge,,ON,4.80952381,2038
portfolio,,ON,4.8,2039
portrait,,ON,4.272727273,2040
postage,,ON,4.32,2041
postcard,,ON,5.76,2042
poster,,ON,5.583333333,2043
postman,,ON,4.913043478,2044
postmaster,,ON,5.2,2045
pot,,ON,6.16,2046
potato,,ON,5.6,2047
potboiler,,ON,4.84,2048
potpourri,,ON,5.333333333,2049
pottery,,ON,5.458333333,2050
potty,,ON,5.037037037,2051
pouch,,ON,5.178571429,2052
poultry,,ON,4.826086957,2053
powder,,ON,5.416666667,2054
powderpuff,,ON,4.923076923,2055
powerboat,,ON,5.782608696,2056
practitioner,,ON,4.5,2057
prankster,,ON,4.642857143,2058
preschooler,,ON,4.409090909,2059
present,,ON,4.32,2060
pretzel,,ON,6.04,2061
priest,,ON,4.56,2062
primate,,ON,4.375,2063
primates,,ON,4.956521739,2064
primrose,,ON,4.368421053,2065
printout,,ON,5.2,2066
prisoner,,ON,4.307692308,2067
privates,,ON,4.681818182,2068
prize,,ON,4.916666667,2069
produce,,ON,5.565217391,2070
programmer,,ON,4.695652174,2071
projector,,ON,5.086956522,2072
proofreader,,ON,4.36,2073
prop,,ON,5.125,2074
propeller,,ON,4.36,2075
proprietor,,ON,4.884615385,2076
props,,ON,5.260869565,2077
prosecutor,,ON,4.64,2078
prosthesis,,ON,4.689655172,2079
prostitute,,ON,5,2080
protester,,ON,4.8,2081
protractor,,ON,5.434782609,2082
prune,,ON,5.074074074,2083
pub,,ON,4.666666667,2084
publication,,ON,4.48,2085
publisher,,ON,4.44,2086
puck,,ON,4.608695652,2087
pudding,,ON,5.958333333,2088
puddle,,ON,5,2089
pug,,ON,5.965517241,2090
puke,,ON,4.5,2091
pulley,,ON,5.208333333,2092
pullover,,ON,4.56,2093
pulp,,ON,5.208333333,2094
pumice,,ON,4.857142857,2095
pump,,ON,4.347826087,2096
pumpernickel,,ON,5.130434783,2097
pumpkin,,ON,5.708333333,2098
punchbowl,,ON,5.25,2099
punter,,ON,4.464285714,2100
pup,,ON,5.44,2101
pupil,,ON,4.8,2102
puppet,,ON,5.739130435,2103
puppy,,ON,6.25,2104
purse,,ON,6.291666667,2105
pushcart,,ON,5.272727273,2106
putty,,ON,5,2107
puzzle,,ON,5.44,2108
quadriceps,,ON,4.5,2109
quarter,,ON,5.333333333,2110
quarterback,,ON,4.346153846,2111
quarters,,ON,5.909090909,2112
questionnaire,,ON,4.461538462,2113
quiche,,ON,5.727272727,2114
quill,,ON,4.565217391,2115
quilt,,ON,5.826086957,2116
rabbit,,ON,5,2117
racehorse,,ON,5.208333333,2118
rack,,ON,4.68,2119
racket,,ON,5.24,2120
radiator,,ON,5.217391304,2121
radio,,ON,5.291666667,2122
radiologist,,ON,4.913043478,2123
radish,,ON,5.846153846,2124
raft,,ON,5.36,2125
rag,,ON,5.666666667,2126
rail,,ON,5.517241379,2127
railroad,,ON,4.333333333,2128
rain,,ON,4.958333333,2129
raincoat,,ON,5.954545455,2130
raindrop,,ON,5.208333333,2131
rainfall,,ON,4.88,2132
rainwater,,ON,5.407407407,2133
raisin,,ON,5.64,2134
rake,,ON,6.136363636,2135
ramp,,ON,4.666666667,2136
rancher,,ON,4.68,2137
raspberry,,ON,5.884615385,2138
rat,,ON,4.608695652,2139
rattle,,ON,4.409090909,2140
rawhide,,ON,4.541666667,2141
razor,,ON,6.12,2142
receipt,,ON,5.28,2143
receipts,,ON,5.04,2144
receptacle,,ON,4.863636364,2145
receptionist,,ON,4.68,2146
record,,ON,4.75,2147
recorder,,ON,5.8,2148
recruiter,,ON,4.347826087,2149
rectum,,ON,5.041666667,2150
reefer,,ON,4.52173913,2151
refrigerator,,ON,5.851851852,2152
reindeer,,ON,4.5,2153
remote,,ON,4.357142857,2154
repairer,,ON,4.583333333,2155
reptile,,ON,5,2156
residence,,ON,4.333333333,2157
respirator,,ON,4.923076923,2158
restaurant,,ON,5.275862069,2159
retriever,,ON,4.96,2160
revolver,,ON,5.555555556,2161
rhinestone,,ON,5.291666667,2162
rhubarb,,ON,5.260869565,2163
rib,,ON,5.92,2164
ribbon,,ON,6.375,2165
rice,,ON,6.291666667,2166
rickshaw,,ON,4.304347826,2167
rifle,,ON,5.958333333,2168
rind,,ON,5.130434783,2169
ring,,ON,6.130434783,2170
rink,,ON,4.333333333,2171
river,,ON,4.64,2172
riverbank,,ON,4.64,2173
riverboat,,ON,5.52,2174
roach,,ON,4.708333333,2175
road,,ON,5.896551724,2176
roadster,,ON,4.96,2177
roadway,,ON,4.565217391,2178
roast,,ON,4.821428571,2179
robber,,ON,4.464285714,2180
robe,,ON,5.909090909,2181
Robot,,ON,4.861185984,2182
rock,,ON,5.48,2183
rocker,,ON,5.04,2184
rod,,ON,4.454545455,2185
rodent,,ON,5.041666667,2186
roll,,ON,4.44,2187
rook,,ON,4.772727273,2188
roommate,,ON,5.16,2189
roosters,,ON,4.6,2190
root,,ON,4.583333333,2191
rope,,ON,6.2,2192
rosary,,ON,5.791666667,2193
rose,,ON,5.76,2194
rosebush,,ON,5.333333333,2195
rosemary,,ON,5.379310345,2196
rosewater,,ON,5.25,2197
rotisserie,,ON,4.791666667,2198
rowboat,,ON,5.375,2199
rubber,,ON,5.304347826,2200
rubbish,,ON,4.666666667,2201
ruby,,ON,4.76,2202
rucksack,,ON,5.041666667,2203
rug,,ON,6.173913043,2204
ruler,,ON,5.25,2205
rum,,ON,5.64,2206
runner,,ON,4.608695652,2207
rupee,,ON,4.826086957,2208
rye,,ON,4.407407407,2209
sack,,ON,5.083333333,2210
sackcloth,,ON,4.913043478,2211
saddle,,ON,4.954545455,2212
saddlebag,,ON,5.409090909,2213
saffron,,ON,4.666666667,2214
sage,,ON,4.375,2215
Sailboat,,ON,5.266216216,2216
sailcloth,,ON,4.454545455,2217
salad,,ON,6.111111111,2218
salamander,,ON,4.714285714,2219
salesgirl,,ON,4.769230769,2220
saleslady,,ON,4.28,2221
salesman,,ON,4.84,2222
saleswoman,,ON,4.608695652,2223
salmon,,ON,4.454545455,2224
Saloon,,ON,4.301480485,2225
saloonkeeper,,ON,4.541666667,2226
salt,,ON,5.260869565,2227
saltshaker,,ON,6,2228
saltwater,,ON,5.192307692,2229
salve,,ON,4.692307692,2230
sand,,ON,5.956521739,2231
sandalwood,,ON,4.36,2232
sandbag,,ON,5.25,2233
sandbank,,ON,4.52,2234
sandbox,,ON,5.777777778,2235
sandcastle,,ON,5.095238095,2236
sandpaper,,ON,5.913043478,2237
sandwich,,ON,6.333333333,2238
sangria,,ON,4.863636364,2239
sapling,,ON,4.304347826,2240
sapphire,,ON,5.125,2241
sardine,,ON,4.869565217,2242
sarong,,ON,5.357142857,2243
sash,,ON,4.916666667,2244
satchel,,ON,5.583333333,2245
satin,,ON,5.125,2246
sauce,,ON,5.130434783,2247
saucepan,,ON,6,2248
saucer,,ON,5.777777778,2249
sauerkraut,,ON,5.148148148,2250
sauna,,ON,5.363636364,2251
sausage,,ON,6.48,2252
saw,,ON,4.76,2253
sawdust,,ON,4.4,2254
sawhorse,,ON,5.125,2255
sax,,ON,5.045454545,2256
saxophone,,ON,6.222222222,2257
scab,,ON,4.958333333,2258
scale,,ON,5.652173913,2259
scallion,,ON,5.173913043,2260
scallop,,ON,5.48,2261
scalp,,ON,5.25,2262
scalpel,,ON,5.545454545,2263
scanner,,ON,5.444444444,2264
scapula,,ON,4.684210526,2265
scar,,ON,4.608695652,2266
scarecrow,,ON,5,2267
scarf,,ON,6.434782609,2268
school,,ON,5.16,2269
schoolboy,,ON,4.92,2270
schoolgirl,,ON,4.625,2271
schoolhouse,,ON,5.291666667,2272
schoolwork,,ON,4.5,2273
scientist,,ON,4.47826087,2274
scissor,,ON,6.173913043,2275
scissors,,ON,6.291666667,2276
scoop,,ON,4.28,2277
scooter,,ON,5.913043478,2278
scorecard,,ON,4.875,2279
scorpion,,ON,4.32,2280
scotch,,ON,5.4,2281
scrapbook,,ON,5.84,2282
scraper,,ON,5.12,2283
scratches,,ON,4.4,2284
screen,,ON,5.041666667,2285
screw,,ON,5.708333333,2286
screwdriver,,ON,6.52173913,2287
scribbling,,ON,4.814814815,2288
script,,ON,5.041666667,2289
scrotum,,ON,5.291666667,2290
scrubber,,ON,4.32,2291
sculpture,,ON,5.782608696,2292
scythe,,ON,4.727272727,2293
sea,,ON,4.653846154,2294
seam,,ON,4.44,2295
seamstress,,ON,4.4,2296
seaplane,,ON,4.333333333,2297
searchlight,,ON,4.391304348,2298
seashore,,ON,4.44,2299
seasoning,,ON,4.47826087,2300
seat,,ON,6.416666667,2301
seating,,ON,4.84,2302
seawater,,ON,4.961538462,2303
seaweed,,ON,4.458333333,2304
secretary,,ON,5.2,2305
sedan,,ON,5.565217391,2306
sedative,,ON,4.416666667,2307
seed,,ON,5.185185185,2308
seedling,,ON,5.083333333,2309
semen,,ON,5.269230769,2310
senorita,,ON,4.391304348,2311
sequin,,ON,4.923076923,2312
servant,,ON,4.782608696,2313
serviceman,,ON,4.8,2314
sesame,,ON,4.652173913,2315
sex,,ON,5.16,2316
shack,,ON,5.125,2317
shaker,,ON,4.36,2318
shallot,,ON,5.380952381,2319
shampoo,,ON,6,2320
shamrock,,ON,4.5,2321
shank,,ON,4.565217391,2322
sharpener,,ON,4.785714286,2323
shaving,,ON,5.535714286,2324
shavings,,ON,4.6,2325
shawl,,ON,5.76,2326
shed,,ON,4.333333333,2327
sheep,,ON,4.5,2328
sheepdog,,ON,5.375,2329
sheepskin,,ON,4.928571429,2330
sheet,,ON,5.708333333,2331
shelf,,ON,4.782608696,2332
shell,,ON,5.291666667,2333
shellfish,,ON,5.76,2334
shelter,,ON,5.269230769,2335
shelving,,ON,5.47826087,2336
sherbet,,ON,5.916666667,2337
shield,,ON,5.037037037,2338
shin,,ON,5.592592593,2339
shinbone,,ON,4.826086957,2340
shingle,,ON,4.625,2341
shingles,,ON,4.64,2342
ship,,ON,5.2,2343
shipman,,ON,4.407407407,2344
shipmate,,ON,4.72,2345
Shirt,,ON,6.473045822,2346
shirtsleeve,,ON,6.125,2347
shirttail,,ON,5.333333333,2348
shoe,,ON,6.458333333,2349
shoehorn,,ON,5.75,2350
shoelace,,ON,6.16,2351
shoestring,,ON,6.36,2352
shopkeeper,,ON,4.555555556,2353
shopper,,ON,4.541666667,2354
shore,,ON,4.333333333,2355
shortbread,,ON,5.416666667,2356
shortcake,,ON,5.846153846,2357
shortening,,ON,4.92,2358
shorts,,ON,6.04,2359
shot,,ON,4.392857143,2360
shotgun,,ON,5.826086957,2361
shoulder,,ON,5.869565217,2362
shovel,,ON,5.925925926,2363
shower,,ON,5.391304348,2364
showerhead,,ON,5.041666667,2365
shrimp,,ON,4.909090909,2366
shrine,,ON,4.555555556,2367
shrub,,ON,5.259259259,2368
shrubbery,,ON,4.653846154,2369
shuffleboard,,ON,5.130434783,2370
shutter,,ON,4.541666667,2371
shuttle,,ON,4.695652174,2372
sibling,,ON,5.04,2373
sideboard,,ON,5.222222222,2374
sideburns,,ON,5.166666667,2375
sidecar,,ON,4.347826087,2376
sidewalk,,ON,5.291666667,2377
sifter,,ON,4.782608696,2378
sign,,ON,4.666666667,2379
signpost,,ON,5.25,2380
silk,,ON,4.8,2381
silkworm,,ON,5.208333333,2382
silverware,,ON,6.24,2383
singer,,ON,4.821428571,2384
sink,,ON,5.48,2385
sirloin,,ON,5.32,2386
sister,,ON,4.8,2387
sixpence,,ON,4.380952381,2388
skate,,ON,4.913043478,2389
skateboard,,ON,6.04,2390
skateboarder,,ON,4.739130435,2391
skeleton,,ON,4.347826087,2392
sketch,,ON,4.88,2393
sketchbook,,ON,5.833333333,2394
sketchpad,,ON,5.36,2395
skewer,,ON,4.5,2396
ski,,ON,5.52,2397
skillet,,ON,5.409090909,2398
skin,,ON,6.16,2399
skirt,,ON,6.041666667,2400
skittle,,ON,5,2401
skittles,,ON,5.24,2402
skullcap,,ON,4.962962963,2403
slacks,,ON,6.103448276,2404
slaw,,ON,4.8,2405
sled,,ON,6.086956522,2406
sledge,,ON,4.380952381,2407
sledgehammer,,ON,5.916666667,2408
Sleeve,,ON,5.798376184,2409
sleigh,,ON,4.84,2410
slide,,ON,5.130434783,2411
slime,,ON,4.37037037,2412
sling,,ON,4.909090909,2413
slingshot,,ON,5.4,2414
slipcover,,ON,5.409090909,2415
slipknot,,ON,4.84,2416
slipper,,ON,6.166666667,2417
slug,,ON,4.434782609,2418
slush,,ON,4.541666667,2419
slut,,ON,4.652173913,2420
smock,,ON,5.08,2421
smooch,,ON,4.32,2422
smoothie,,ON,6.041666667,2423
smuggler,,ON,4.481481481,2424
snack,,ON,6.142857143,2425
snail,,ON,4.52173913,2426
sneaker,,ON,6.48,2427
snorkel,,ON,4.814814815,2428
snot,,ON,5.32,2429
snow,,ON,5.538461538,2430
snowball,,ON,5.5,2431
snowdrift,,ON,4.304347826,2432
snowfall,,ON,4.347826087,2433
snowflake,,ON,5,2434
snowman,,ON,4.916666667,2435
snowshoe,,ON,5.541666667,2436
soap,,ON,6.434782609,2437
soccer,,ON,4.64,2438
sock,,ON,5.833333333,2439
socket,,ON,5.24,2440
sod,,ON,5.086956522,2441
soda,,ON,6.47826087,2442
sofa,,ON,6.608695652,2443
softball,,ON,5.75,2444
soil,,ON,5.703703704,2445
soldier,,ON,4.56,2446
soles,,ON,4.913043478,2447
solicitor,,ON,4.875,2448
sombrero,,ON,5.518518519,2449
someone,,ON,4.625,2450
son,,ON,5.875,2451
songbook,,ON,5.76,2452
souffle,,ON,5.571428571,2453
soup,,ON,5.576923077,2454
sourdough,,ON,5.12,2455
southerner,,ON,5.045454545,2456
soy,,ON,4.785714286,2457
soybean,,ON,5.2,2458
spacesuit,,ON,4.814814815,2459
spade,,ON,4.4,2460
spaghetti,,ON,6,2461
spareribs,,ON,4.869565217,2462
spatula,,ON,5.708333333,2463
speakers,,ON,4.92,2464
spear,,ON,5.208333333,2465
spectacles,,ON,5.28,2466
spectroscope,,ON,4.9,2467
speedboat,,ON,5.434782609,2468
sphincter,,ON,4.88,2469
spice,,ON,5.125,2470
spices,,ON,5.391304348,2471
spider,,ON,5.32,2472
spike,,ON,4.615384615,2473
spinach,,ON,4.96,2474
spine,,ON,4.8,2475
spit,,ON,4.391304348,2476
splint,,ON,4.958333333,2477
splinter,,ON,4.652173913,2478
spokesman,,ON,4.375,2479
sponge,,ON,6.5,2480
spool,,ON,4.52173913,2481
spoon,,ON,6.115384615,2482
sportswoman,,ON,4.68,2483
sportswriter,,ON,4.32,2484
spout,,ON,5,2485
sprayer,,ON,4.96,2486
spreader,,ON,4.375,2487
springboard,,ON,5,2488
sprinkler,,ON,4.962962963,2489
sprinter,,ON,4.565217391,2490
spyglass,,ON,5.64,2491
squash,,ON,5.409090909,2492
squeegee,,ON,5.875,2493
squirrel,,ON,4.346153846,2494
stableman,,ON,4.375,2495
staff,,ON,4.928571429,2496
stage,,ON,4.875,2497
stagecoach,,ON,4.538461538,2498
stair,,ON,5.36,2499
staircase,,ON,5.695652174,2500
stairs,,ON,5.88,2501
stairwell,,ON,5.038461538,2502
stake,,ON,4.36,2503
stall,,ON,4.625,2504
stallion,,ON,4.88,2505
stamp,,ON,5.304347826,2506
staple,,ON,5.32,2507
stapler,,ON,6.458333333,2508
starch,,ON,4.416666667,2509
stationary,,ON,4.727272727,2510
stationery,,ON,4.608695652,2511
stationmaster,,ON,4.739130435,2512
statue,,ON,4.777777778,2513
statuette,,ON,4.739130435,2514
steak,,ON,5.75,2515
steamboat,,ON,4.541666667,2516
steel,,ON,4.884615385,2517
steelworker,,ON,4.44,2518
stem,,ON,4.666666667,2519
stencil,,ON,5.583333333,2520
stenographer,,ON,4.625,2521
step,,ON,5.2,2522
stepbrother,,ON,4.88,2523
stepchild,,ON,5.04,2524
stepdaughter,,ON,4.72,2525
stepfather,,ON,5.16,2526
stepladder,,ON,6.130434783,2527
stepparent,,ON,5,2528
stepsister,,ON,5.333333333,2529
stepson,,ON,5.304347826,2530
stereo,,ON,5.68,2531
steroids,,ON,4.52,2532
stethoscope,,ON,5.8,2533
stewardess,,ON,5.12,2534
stick,,ON,6.16,2535
stilt,,ON,4.652173913,2536
stirrer,,ON,4.615384615,2537
stirrup,,ON,4.958333333,2538
stitching,,ON,4.444444444,2539
stockbroker,,ON,4.851851852,2540
stocking,,ON,5.6,2541
stockings,,ON,5.84,2542
stomach,,ON,4.44,2543
stomp,,ON,4.321428571,2544
stone,,ON,5.875,2545
stoneware,,ON,5.434782609,2546
stool,,ON,6.076923077,2547
stoop,,ON,4.5,2548
stopwatch,,ON,6.041666667,2549
store,,ON,5.739130435,2550
storehouse,,ON,4.5,2551
storekeeper,,ON,4.75,2552
storeroom,,ON,4.655172414,2553
storybook,,ON,5.703703704,2554
stove,,ON,5.75,2555
straightedge,,ON,4.291666667,2556
strainer,,ON,4.875,2557
straitjacket,,ON,5.037037037,2558
strap,,ON,4.923076923,2559
straw,,ON,6,2560
strawberry,,ON,6.357142857,2561
stream,,ON,4.678571429,2562
street,,ON,4.708333333,2563
streetcar,,ON,4.791666667,2564
streets,,ON,4.769230769,2565
streetwalker,,ON,4.84,2566
stretcher,,ON,5.08,2567
String,,ON,5.626180837,2568
strings,,ON,5.260869565,2569
stroller,,ON,6.5,2570
strongbox,,ON,4.454545455,2571
strudel,,ON,5.666666667,2572
student,,ON,5.043478261,2573
stuff,,ON,4.391304348,2574
submarine,,ON,4.826086957,2575
substance,,ON,4.47826087,2576
subway,,ON,5,2577
suds,,ON,4.652173913,2578
suede,,ON,5,2579
sugar,,ON,6.173913043,2580
sugarcane,,ON,5.043478261,2581
suit,,ON,6.52173913,2582
suitcase,,ON,6.08,2583
summerhouse,,ON,5,2584
sundae,,ON,5.96,2585
sundeck,,ON,4.5,2586
sunflower,,ON,5.333333333,2587
sunglasses,,ON,6.458333333,2588
sunroof,,ON,4.814814815,2589
supermarket,,ON,4.869565217,2590
supervisor,,ON,4.269230769,2591
supper,,ON,5.2,2592
suppository,,ON,5.782608696,2593
surfboard,,ON,5.916666667,2594
surgeon,,ON,5,2595
surveyor,,ON,4.47826087,2596
sushi,,ON,5.708333333,2597
suspender,,ON,5.76,2598
suspenders,,ON,5.24,2599
suture,,ON,4.652173913,2600
swab,,ON,4.76,2601
swamp,,ON,4.52173913,2602
sweatband,,ON,6.041666667,2603
sweater,,ON,6.592592593,2604
sweatshirt,,ON,6.6,2605
sweetener,,ON,5.2,2606
swimsuit,,ON,6.08,2607
swing,,ON,5.36,2608
switchblade,,ON,5.869565217,2609
switchboard,,ON,4.777777778,2610
sword,,ON,5.461538462,2611
syringe,,ON,5.535714286,2612
syringes,,ON,5.541666667,2613
syrup,,ON,5.16,2614
tabasco,,ON,5.260869565,2615
table,,ON,6.4,2616
tablecloth,,ON,5.347826087,2617
tablespoon,,ON,5.142857143,2618
tablet,,ON,6.517241379,2619
tableware,,ON,6.083333333,2620
