CUE,RESPONSE,RESPONSE TOKEN,RESPONSE LEMMA,POS
fingernail,opening things,opening,open,VERB
fir,rug,rug,rug,NOUN
firebox,roasting marshmallows,roasting,roast,VERB
firebox,roasting marshmallows,marshmallows,marshmallow,NOUN
firebox,burning things,burning,burn,VERB
fireplace,lit,lit,light,VERB
fireplace,build a fire,build,build,VERB
fireplace,build a fire,fire,fire,NOUN
fireplace,clean out ashes,clean,clean,VERB
fireplace,clean out ashes,ashes,ash,NOUN
fireplace,use to destroy burnable evidence,use,use,VERB
fireplace,use to destroy burnable evidence,destroy,destroy,VERB
fireplace,use to destroy burnable evidence,burnable,burnable,ADJ
fireplace,use to destroy burnable evidence,evidence,evidence,NOUN
fireplace,keeping warm,keeping,keep,VERB
fireplace,keeping warm,warm,warm,ADJ
fireplace,to look fancy,look,look,VERB
fireplace,to look fancy,fancy,fancy,ADJ
firewood,heating,heating,heat,VERB
firewood,engines,engines,engine,NOUN
firewood,electricity,electricity,electric,ADJ
firewood,fireplace,fireplace,fireplace,NOUN
firewood,building a fire,building,build,VERB
firewood,building a fire,fire,fire,NOUN
fishbone,take out of fish,take,take,VERB
fishbone,take out of fish,fish,fish,NOUN
fisherman,fish with,fish,fish,VERB
flannels,decorate with,decorate,decorate,VERB
flannels,accessorize with,accessorize,accessorize,VERB
flannels,cover something,cover,cover,VERB
flapjack,breakfast,breakfast,breakfast,NOUN
flatiron,curl,curl,curl,VERB
flatiron,press,press,press,VERB
fleece,sleep beneath,sleep,sleep,VERB
fleece,sleep beneath,beneath,beneath,NOUN
fleece,use as stuffing,use,use,VERB
fleece,blankets,blankets,blanket,NOUN
floor,ran,ran,run,VERB
floor,mop,mop,mop,VERB
floor,sweep,sweep,sweep,VERB
floor,fall on,fall,fall,VERB
floor,lay down,lay,lay,VERB
flooring,wood,wood,wood,NOUN
florist,holidays,holidays,holiday,NOUN
florist,occasions,occasions,occasion,NOUN
florist,bouquets,bouquets,bouquet,NOUN
floss,string,string,string,NOUN
flounder,drowning,drowning,drown,VERB
flour,to bake with,bake,bake,VERB
flower,smell,smell,smell,VERB
flower,beauty to the land,beauty,beauty,NOUN
flower,beauty to the land,land,land,NOUN
flower,romance,romance,romance,NOUN
flower,food maybe,food,food,NOUN
flowerbed,plant,plant,plant,VERB
flowerbed,flowers,flowers,flower,NOUN
flowerbed,weed,weed,weed,VERB
flowerbed,colorful,colorful,colorful,ADJ
flowerpot,kill plants,kill,kill,VERB
flowerpot,kill plants,plants,plant,NOUN
flyswatter,hanging,hanging,hang,VERB
fondue,broken up,broken,break,VERB
foodstuff,donate,donate,donate,VERB
football,playing,playing,play,VERB
football,running with it,running,run,VERB
footballer,compete,compete,compete,VERB
footman,fits your shoes,fits,fit,VERB
footman,fits your shoes,shoes,shoe,NOUN
footpath,bike,bike,bike,VERB
footplate,stand,stand,stand,VERB
footplate,support,support,support,VERB
forearm,moving,moving,move,VERB
forefinger,to point,point,point,VERB
fork,drive pass,drive,drive,VERB
fork,drive pass,pass,pass,NOUN
frame,home decor,home,home,NOUN
frame,home decor,decor,decorate,VERB
frame,built,built,build,VERB
friend,humor,humor,humor,NOUN
friend,loyalty,loyalty,loyalty,INTJ
frog,amphibian,amphibian,amphibian,ADJ
frog,bug catching,bug,bug,NOUN
frog,bug catching,catching,catch,VERB
fruit,energy,energy,energy,NOUN
fruitcake,discard,discard,discard,VERB
fungus,antibiotics,antibiotics,antibiotic,NOUN
funnel,distribute liquid,distribute,distribute,VERB
funnel,distribute liquid,liquid,liquid,NOUN
furnace,replace,replace,replace,VERB
gadget,use for medical,use,use,VERB
gadget,use for medical,medical,medical,ADJ
gadget,athletic,athletic,athletic,ADJ
gadget,stress reliever,stress,stress,NOUN
gadget,stress reliever,reliever,relieve,VERB
gangster,robber,robber,rob,VERB
garage,for vehicles,vehicles,vehicle,NOUN
garage,warmth,warmth,warm,NOUN
garage,throw out,throw,throw,VERB
garage,parking,parking,park,VERB
garb,donate it,donate,donate,VERB
garb,dye it,dye,dye,VERB
garb,wash it,wash,wash,VERB
garb,dry it,dry,dry,VERB
garb,iron it,iron,iron,VERB
garb,hang it up,hang,hang,VERB
garb,fold it,fold,fold,VERB
garb,pack it,pack,pack,VERB
garb,sell it,sell,sell,VERB
garbage,to make something new,make,make,VERB
garbage,to make something new,new,new,ADJ
garbage,for an art project,art,art,NOUN
garbage,for an art project,project,project,NOUN
garnets,admire,admire,admire,VERB
garnets,study,study,study,VERB
gatekeeper,key,key,key,ADJ
gearbox,equipment,equipment,equipment,NOUN
gearbox,essentials,essentials,essential,NOUN
gem,promote beauty,promote,promote,VERB
gem,promote beauty,beauty,beauty,NOUN
gem,jewelry,jewelry,jewelry,NOUN
gem,make jewelry,make,make,VERB
gem,make jewelry,jewelry,jewelry,NOUN
gem,museum,museum,museum,NOUN
genital,reproduction,reproduction,reproduce,VERB
genital,masturbation,masturbation,masturbate,VERB
genital,pee,pee,pee,VERB
gentleman,woman,woman,woman,NOUN
gin,drank,drank,drink,VERB
gin,party,party,party,NOUN
ginger,cook with it,cook,cake,VERB
ginger,use it to stay healthy,use,use,VERB
ginger,use it to stay healthy,stay,stay,VERB
ginger,use it to stay healthy,healthy,healthy,ADJ
gingerbread,family fun,family,family,NOUN
gingerbread,family fun,fun,fun,NOUN
gingerbread,christmas,christmas,christmas,PROPN
gingersnap,cookie,cookie,cookie,NOUN
gingersnap,desert,desert,desert,NOUN
gingersnap,recipes,recipes,recipe,NOUN
gingersnap,snacks,snacks,snack,VERB
girl,talk to,talk,talk,VERB
girl,sleep with,sleep,sleep,VERB
girl,hangout with,hangout,hangout,NOUN
girlfriend,best friend,best,best,ADJ
girlfriend,best friend,friend,friend,NOUN
glider,glide in the air,glide,glide,VERB
glider,glide in the air,air,air,NOUN
glider,"""fly""",fly,fly,VERB
glitter,decorating,decorating,decorate,VERB
globe,locating places,locating,locate,VERB
globe,locating places,places,place,NOUN
globe,visualizing the world,visualizing,visualize,VERB
globe,visualizing the world,world,world,NOUN
goalpost,used in sports,used,use,VERB
goalpost,used in sports,sports,sport,NOUN
godmother,fairytale,fairytale,fairytale,NOUN
godmother,religious,religious,religious,ADJ
godmother,in place of mother,place,place,NOUN
godmother,in place of mother,mother,mother,NOUN
godparent,bless the child,bless,bless,VERB
godparent,bless the child,child,child,NOUN
godparent,spoil the child,spoil,spoil,VERB
godparent,spoil the child,child,child,NOUN
godparent,mentor,mentor,mentor,VERB
godparent,odd,odd,odd,ADJ
goggles,swimming,swimming,swim,VERB
goggles,washing hair,washing,wash,VERB
goggles,washing hair,hair,hair,NOUN
goggles,disinfect,disinfect,disinfect,VERB
golfer,helpful,helpful,helpful,ADJ
golfer,defender,defender,defend,VERB
gondola,fun amusement park,fun,fun,ADJ
gondola,fun amusement park,amusement,amusement,NOUN
gondola,fun amusement park,park,park,NOUN
goose,send messages,send,send,VERB
goose,send messages,messages,message,NOUN
goose,honk,honk,honk,VERB
gramophone,record playing,record,record,NOUN
gramophone,record playing,playing,play,VERB
gramophone,listening to music,listening,listen,VERB
gramophone,listening to music,music,music,NOUN
gramophone,entertaining,entertaining,entertain,VERB
grandchild,keep legacy alive,keep,keep,VERB
grandchild,keep legacy alive,legacy,legacy,NOUN
grandchild,keep legacy alive,alive,alive,NOUN
grandchild,pay for,pay,pay,VERB
granddaughter,spoil,spoil,spoil,VERB
granddaughter,clothe,clothe,clothe,VERB
granddaughter,give money to,give,give,VERB
granddaughter,give money to,money,money,NOUN
grandma,learn from,learn,learn,VERB
granite,pencil,pencil,pencil,NOUN
granite,lead,lead,lead,VERB
granite,cabinet,cabinet,cabinet,NOUN
grave,dead,dead,dead,ADJ
gravestone,positioning,positioning,position,VERB
grease,lubricant,lubricant,lubricate,VERB
greenhouse,plants,plants,plant,NOUN
grenade,bomb,bomb,bomb,NOUN
grits,mixing,mixing,mix,VERB
groin,submission,submission,submit,VERB
groin,caress,caress,caress,VERB
groom,haircut,haircut,haircut,VERB
groom,hygiene,hygiene,hygiene,NOUN
groom,husband,husband,husband,NOUN
groundsman,cut grass,cut,cut,VERB
groundsman,cut grass,grass,grass,NOUN
groundsman,keeping of the grounds,keeping,keep,NOUN
groundsman,keeping of the grounds,grounds,grounds,NOUN
guard,security,security,security,NOUN
guard,football,football,football,NOUN
guardrail,stop from falling,stop,stop,VERB
guardrail,stop from falling,falling,fall,VERB
guardrail,keep people out of places,keep,keep,VERB
guardrail,keep people out of places,people,people,NOUN
guardrail,keep people out of places,places,place,NOUN
guardrail,keep children safe,keep,keep,VERB
guardrail,keep children safe,children,child,NOUN
guardrail,keep children safe,safe,safe,ADJ
guardsman,protects,protects,protect,VERB
guesthouse,where guests sleep,guests,guest,NOUN
guesthouse,where guests sleep,sleep,sleep,VERB
guesthouse,room for company,room,room,NOUN
guesthouse,room for company,company,company,NOUN
guesthouse,storage room,storage,store,VERB
guesthouse,storage room,room,room,NOUN
guesthouse,hobby room,hobby,hobby,NOUN
guesthouse,hobby room,room,room,NOUN
guestroom,decorate it,decorate,decorate,VERB
guestroom,sleep in it,sleep,sleep,VERB
guestroom,stand in it,stand,stand,VERB
guestroom,store things,store,store,VERB
guestroom,furnish it,furnish,furnish,VERB
guestroom,make it empty,make,make,VERB
guestroom,make it empty,empty,empty,ADJ
guestroom,put it on air bnb,put,put,VERB
guestroom,rent it out,rent,rent,VERB
guidebook,organized on bookshelf,organized,organize,ADJ
guidebook,organized on bookshelf,bookshelf,bookshelf,NOUN
guidebook,placemat,placemat,placemat,NOUN
Guitar,concert,concert,concert,NOUN
Guitar,band,band,band,NOUN
Guitar,lessons,lessons,lesson,NOUN
gumdrop,blowing bubbles,blowing,blow,VERB
gumdrop,blowing bubbles,bubbles,bubble,NOUN
gumdrop,sweet treat,sweet,sweet,ADJ
gumdrop,sweet treat,treat,treat,NOUN
gumdrop,jaw exercise,jaw,jaw,NOUN
gumdrop,jaw exercise,exercise,exercise,VERB
gun,gun range,gun,gun,NOUN
gun,gun range,range,range,NOUN
gunpowder,make things go boom,make,make,VERB
gunpowder,make things go boom,go,go,VERB
gunpowder,make things go boom,boom,boom,NOUN
gymnasium,programs,programs,program,NOUN
gymnasium,pe,pe,PE,NOUN
gymnast,jump,jump,jump,VERB
gymnast,bend,bend,bend,VERB
gymnast,twist,twist,twist,VERB
gymnast,flip,flip,flip,VERB
gynecologist,check ups,check,check,VERB
gynecologist,check ups,ups,up,NOUN
hair,cover head,cover,cover,VERB
hair,cover head,head,head,NOUN
hair,physical beauty,physical,physical,ADJ
hair,physical beauty,beauty,beauty,NOUN
hairdresser,do hair,hair,hair,NOUN
hairpin,put in hair,put,put,VERB
hairpin,put in hair,hair,hair,NOUN
hairstylist,to do hair,hair,hair,NOUN
hallway,walk down,walk,walk,VERB
hamburger,taste it,taste,taste,VERB
hamburger,hold it,hold,hold,VERB
hamburger,mash it,mash,mash,VERB
hamburger,sit on it,sit,sit,VERB
hamburger,take it apart,take,take,VERB
hamburger,stomp on it,stomp,stomp,VERB
hamburger,give it to a dog,give,give,VERB
hamburger,give it to a dog,dog,dog,NOUN
hamburger,compost it,compost,compost,VERB
hamburger,take a picture of it,take,take,VERB
hamburger,take a picture of it,picture,picture,NOUN
hamburger,order it,order,order,VERB
hamburger,put it on a plate,put,put,VERB
hamburger,put it on a plate,plate,plate,NOUN
hamburger,serve it,serve,serve,VERB
handbook,school,school,school,NOUN
handbook,electronics,electronics,electronics,NOUN
handbook,instruction manual,instruction,instruction,NOUN
handbook,instruction manual,manual,manual,NOUN
handbook,rules,rules,rule,NOUN
handbook,understand,understand,understand,VERB
handbrake,stop,stop,stop,VERB
handbrake,maneuver,maneuver,maneuver,VERB
handbrake,halt,halt,halt,VERB
handbrake,press down,press,press,VERB
handbrake,adjust,adjust,adjust,VERB
handcart,pushed,pushed,push,VERB
handgun,holster,holster,holster,NOUN
handgun,showcase the weapon,showcase,showcase,VERB
handgun,showcase the weapon,weapon,weapon,NOUN
handrail,stairs,stairs,stair,NOUN
handrail,aid in stairs,aid,aid,VERB
handrail,aid in stairs,stairs,stair,NOUN
handwork,proof,proof,prove,VERB
hanky,wipe nose,wipe,wipe,VERB
hanky,wipe nose,nose,nose,NOUN
hanky,sneeze in,sneeze,sneeze,VERB
hanky,accessory,accessory,accessory,INTJ
hardware,processes,processes,process,VERB
harness,ride a horse,ride,ride,VERB
harness,ride a horse,horse,horse,NOUN
harvest,gather vegetables,gather,gather,VERB
harvest,gather vegetables,vegetables,vegetables,NOUN
harvest,grow vegetables,grow,grow,VERB
harvest,grow vegetables,vegetables,vegetable,NOUN
harvest,crops,crops,crop,NOUN
hashish,smoking,smoking,smoke,VERB
hashish,vaporized,vaporized,vaporize,VERB
hashish,a drug,drug,drug,NOUN
hat,put it away,put,put,VERB
hat,give to someone else,give,give,VERB
hat,give to someone else,else,else,ADJ
headgear,taken off,taken,take,VERB
headgear,place on head,place,place,VERB
headgear,place on head,head,head,NOUN
headmistress,parent,parent,parent,NOUN
headphones,exercises,exercises,exercise,VERB
headphones,gym,gym,gym,NOUN
headphones,computers,computers,computer,NOUN
headset,meetings,meetings,meeting,NOUN
herb,cook eat,cook,cook,VERB
herb,cook eat,eat,eat,VERB
herbivore,plant eater,plant,plant,NOUN
herbivore,plant eater,eater,eat,VERB
herbivore,description,description,description,NOUN
herbivore,pest control,pest,pest,ADJ
herbivore,pest control,control,control,NOUN
herbivore,bugs,bugs,bug,NOUN
heroin,abuse,abuse,abuse,VERB
heroin,smoke,smoke,smoke,VERB
heroin,use,use,use,VERB
heroin,snort,snort,snort,VERB
heroin,drugs,drugs,drug,NOUN
heroin,awake,awake,awake,NOUN
heroin,shoot up,shoot,shoot,VERB
hickory,spice,spice,spice,NOUN
hiker,guide,guide,guide,VERB
hiker,to explore,explore,explore,VERB
hiker,to protect nature,protect,protect,VERB
hiker,to protect nature,nature,nature,NOUN
hill,glide,glide,glide,VERB
hill,tumble,tumble,tumble,VERB
hill,hike,hike,hike,VERB
hip,to bind,bind,bind,VERB
hippie,converse with,converse,converse,VERB
hippie,respect,respect,respect,VERB
hippie,protesting,protesting,protest,VERB
hitchhiker,finding a ride,finding,find,VERB
hitchhiker,finding a ride,ride,ride,VERB
hoe,gardening,gardening,garden,VERB
homemaker,grocery shop,grocery,grocery,NOUN
homemaker,grocery shop,shop,shop,NOUN
homemaker,child care,child,child,NOUN
homemaker,child care,care,care,NOUN
homework,pens,pens,pens,NOUN
honeydew,ingest,ingest,ingest,VERB
honeydew,peel,peel,peel,VERB
honeydew,sticky,sticky,sticky,NOUN
hoop,to jump through,jump,jump,VERB
hoop,to throw a ball through,throw,throw,VERB
hoop,to throw a ball through,ball,ball,NOUN
horseman,to ride a horse,ride,ride,VERB
horseman,to ride a horse,horse,horse,NOUN
horseradish,to make wasabi,make,make,VERB
horseradish,to make wasabi,wasabi,wasabi,NOUN
horseradish,put it on a sandwich,put,put,VERB
horseradish,put it on a sandwich,sandwich,sandwich,NOUN
horseradish,to season something,season,season,VERB
horseradish,to add flavor to something,add,add,VERB
horseradish,to add flavor to something,flavor,flavor,NOUN
horsewhip,whips horses,whips,whip,VERB
horsewhip,whips horses,horses,horse,NOUN
horsewhip,fast,fast,fast,ADJ
horsewhip,whip horse,whip,whip,VERB
horsewhip,whip horse,horse,horse,NOUN
hosiery,attraction,attraction,attraction,NOUN
hosiery,attire,attire,attire,NOUN
hostel,interactions,interactions,interact,VERB
hostess,to greet,greet,greet,VERB
hostess,to seat,seat,seat,VERB
hostess,to organize,organize,organize,VERB
hostess,to welcome,welcome,welcome,INTJ
hostess,to run food,run,run,VERB
hostess,to run food,food,food,NOUN
hostess,to wish farewell,wish,wish,VERB
hotplate,used to heat things up,used,use,VERB
hotplate,used to heat things up,heat,heat,VERB
hotplate,science experiment,science,science,NOUN
hotplate,science experiment,experiment,experiment,NOUN
hound,bring hunting,bring,bring,VERB
hound,bring hunting,hunting,hunt,VERB
hourglass,watch,watch,watch,VERB
hourglass,tell,tell,tell,VERB
hourglass,decorations,decorations,decorate,VERB
house,showing off,showing,show,VERB
houseboat,water,water,water,NOUN
housecoat,folded,folded,fold,VERB
housecoat,wear around the house,wear,wear,VERB
housecoat,wear around the house,house,house,NOUN
housecoat,wear outside the house,wear,wear,VERB
housecoat,wear outside the house,house,house,NOUN
housecoat,hide beneath,hide,hide,VERB
housecoat,hide beneath,beneath,beneath,NOUN
housemaid,aid,aid,aid,VERB
housemaid,protect,protect,protect,VERB
housewife,wife,wife,wife,NOUN
housewife,mom,mom,mom,NOUN
human,teachers,teachers,teacher,NOUN
human,doctors,doctors,doctor,NOUN
human,lawyers,lawyers,lawyer,NOUN
human,mothers,mothers,mother,NOUN
human,fathers,fathers,father,NOUN
human,families,families,family,NOUN
human,children,children,child,NOUN
husband,divorce,divorce,divorce,VERB
husband,sleep in the same bed,sleep,sleep,VERB
husband,sleep in the same bed,same,same,ADJ
husband,sleep in the same bed,bed,bed,NOUN
husband,hang out with,hang,hangout,VERB
husband,give gifts,give,give,VERB
husband,give gifts,gifts,gift,NOUN
husband,take out to dinner,take,take,VERB
husband,take out to dinner,dinner,dinner,NOUN
husband,scare,scare,scare,VERB
husband,share memories with,share,share,VERB
husband,share memories with,memories,memory,NOUN
husband,laugh at,laugh,laugh,VERB
hutch,take apart,take,take,VERB
ice,freeze,freeze,freeze,VERB
ice,ice cream,ice,ice cream,NOUN
ice,melt,melt,melt,NOUN
ice,cooler,cooler,cooler,NOUN
ice,chill,chill,chill,VERB
icepick,stab someone,stab,stab,VERB
icepick,pick ice,pick,pick,VERB
icepick,pick ice,ice,ice,NOUN
icepick,twirl it,twirl,twirl,VERB
icepick,use it as a wand,use,use,VERB
icepick,use it as a wand,wand,wand,NOUN
icepick,stab something,stab,stab,VERB
iguana,eating bugs,eating,eat,VERB
iguana,eating bugs,bugs,bug,NOUN
illustrator,author,author,author,NOUN
illustrator,artwork,artwork,artwork,NOUN
illustrator,books,books,book,NOUN
illustrator,pictures,pictures,picture,NOUN
incubator,eggs,eggs,egg,NOUN
ingredients,small parts to create something bigger,small,small,ADJ
ingredients,small parts to create something bigger,parts,part,NOUN
ingredients,small parts to create something bigger,create,create,VERB
ingredients,small parts to create something bigger,bigger,big,ADJ
ink,writing,writing,write,NOUN
ink,tattooed,tattooed,tattoo,VERB
instructor,learning,learning,learn,VERB
instructor,patience,patience,patience,NOUN
instructor,knowledge,knowledge,knowledge,NOUN
instructor,listen too,listen,listen,VERB
instructor,take test,take,take,VERB
instructor,take test,test,test,NOUN
instructor,grade test,grade,grade,VERB
instructor,grade test,test,test,NOUN
insulin,taken,taken,take,VERB
insulin,created,created,create,VERB
insulin,distributed,distributed,distribute,VERB
inventor,creative,creative,creative,ADJ
investigator,follow,follow,follow,VERB
investigator,stakeout,stakeout,stakeout,VERB
investigator,chase,chase,chase,VERB
investigator,find facts,find,find,VERB
investigator,find facts,facts,fact,NOUN
investigator,study crime scenes,study,study,VERB
investigator,study crime scenes,crime,crime,NOUN
investigator,study crime scenes,scenes,scene,NOUN
investigator,arrests,arrests,arrest,VERB
investigator,search,search,search,VERB
iron,pants,pants,pants,NOUN
iron,hot,hot,hot,ADJ
iron,remove wrinkles,remove,remove,VERB
iron,remove wrinkles,wrinkles,wrinkle,NOUN
iron,nutrition supplement,nutrition,nutrition,NOUN
iron,nutrition supplement,supplement,supplement,NOUN
iron,smooth out a problem,smooth,smooth,VERB
iron,smooth out a problem,problem,problem,NOUN
jacket,keep arm,keep,keep,VERB
jacket,keep arm,arm,arm,NOUN
jacket,blanket,blanket,blanket,NOUN
jacket,cushion,cushion,cushion,NOUN
jaguar,entertainment in captivity,entertainment,entertain,VERB
jaguar,entertainment in captivity,captivity,captivity,NOUN
jaguar,controlling prey population,controlling,control,VERB
jaguar,controlling prey population,prey,prey,NOUN
jaguar,controlling prey population,population,population,NOUN
jaguar,exotic pet,exotic,exotic,ADJ
jaguar,exotic pet,pet,pet,NOUN
jam,appetizer,appetizer,appetizer,NOUN
jam,put on bread,put,put,VERB
jam,put on bread,bread,bread,NOUN
jam,dipping,dipping,dip,VERB
jar,store ingredients,store,store,VERB
jar,store ingredients,ingredients,ingredient,NOUN
jar,use it as a cup,use,use,VERB
jar,use it as a cup,cup,cup,NOUN
jar,use it for storing small objects like buttons,use,use,VERB
jar,use it for storing small objects like buttons,storing,store,VERB
jar,use it for storing small objects like buttons,small,small,ADJ
jar,use it for storing small objects like buttons,objects,object,NOUN
jar,use it for storing small objects like buttons,buttons,button,NOUN
jar,pencil holder,pencil,pencil,NOUN
jar,pencil holder,holder,hold,VERB
jar,toothbrush holder,toothbrush,toothbrush,NOUN
jar,toothbrush holder,holder,hold,VERB
jaw,chewing,chewing,chew,VERB
jaw,smiling,smiling,smile,VERB
jaw,frowning,frowning,frown,VERB
jaw,speaking,speaking,speak,VERB
jean,iron,iron,iron,VERB
jean,dirty,dirty,dirty,ADJ
jean,cuff,cuff,cuff,NOUN
jean,grab,grab,grab,VERB
jeans,wear them,wear,wear,VERB
jeep,cruise,cruise,cruise,VERB
jelly,pastries,pastries,pastry,NOUN
jeweler,shine,shine,shine,VERB
jeweler,repair,repair,repair,VERB
jewelry,manufacture,manufacture,manufacture,VERB
jogger,use them to help motivate you as you run,use,use,VERB
jogger,use them to help motivate you as you run,help,help,VERB
jogger,use them to help motivate you as you run,motivate,motivate,VERB
jogger,use them to help motivate you as you run,run,run,VERB
joint,movement,movement,movement,VERB
joint,allows movement,allows,allow,VERB
joint,allows movement,movement,movement,VERB
joint,connects,connects,connect,VERB
journal,write,write,write,VERB
journal,express,express,express,VERB
journal,vent,vent,vent,VERB
journal,draw,draw,draw,VERB
junk,make tools,make,make,VERB
junk,make tools,tools,tool,NOUN
junk,throw in trash,throw,throw,VERB
junk,throw in trash,trash,trash,NOUN
junk,burn.,burn,burn,VERB
jurist,make decisions,make,make,VERB
jurist,make decisions,decisions,decision,NOUN
jurist,ruling over a court,ruling,rule,VERB
jurist,ruling over a court,court,court,NOUN
kale,eat with a meal,eat,eat,VERB
kale,eat with a meal,meal,meal,NOUN
kale,going vegan,going,go,VERB
kale,going vegan,vegan,vegan,ADJ
kazoo,make music,make,make,VERB
kazoo,make music,music,music,NOUN
kelp,to eat,eat,eat,VERB
kerchief,pull hair back,pull,pull,VERB
kerchief,pull hair back,hair,hair,NOUN
kerchief,sway,sway,sway,VERB
kerchief,crumble,crumble,crumble,VERB
kernel,make popcorn,make,make,VERB
kernel,make popcorn,popcorn,popcorn,NOUN
ketchup,hot dogs,hot,hot,ADJ
ketchup,hot dogs,dogs,dog,NOUN
ketchup,burgers,burgers,burger,NOUN
ketchup,french fries,french,french fries,ADJ
ketchup,corndog,corndog,corndog,NOUN
ketchup,hashbrown,hashbrown,hashbrown,NOUN
ketchup,spaghetti sauce,spaghetti,spaghetti,NOUN
ketchup,spaghetti sauce,sauce,sauce,NOUN
kettledrum,beat,beat,beat,VERB
keyboard,typing,typing,type,VERB
keyboard,reading,reading,read,VERB
keyboard,studying,studying,study,VERB
keyhole,to lock,lock,lock,VERB
keyhole,to unlock,unlock,unlock,VERB
keyhole,to open a door,open,open,VERB
keyhole,to open a door,door,door,NOUN
keyhole,to put a key in,put,put,VERB
keyhole,to put a key in,key,key,ADJ
kid,child,child,child,NOUN
kindling,to start a fire,start,start,VERB
kindling,to start a fire,fire,fire,NOUN
kiss,couple,couple,couple,NOUN
kissing,use to show affection,use,use,VERB
kissing,use to show affection,show,show,VERB
kissing,use to show affection,affection,affection,NOUN
kissing,use to anger,use,use,VERB
kissing,use to anger,anger,anger,VERB
kissing,use to betray jesus,use,use,VERB
kissing,use to betray jesus,betray,betray,VERB
kissing,use to betray jesus,jesus,jesus,X
kissing,spreading diseases,spreading,spread,VERB
kissing,spreading diseases,diseases,disease,NOUN
kissing,showing affection,showing,show,VERB
kissing,showing affection,affection,affection,NOUN
kit,medical kit,medical,medical,ADJ
kitchen,to cook,cook,cake,VERB
kitten,make posters,make,make,VERB
kitten,make posters,posters,poster,NOUN
kitten,write books,write,write,VERB
kitten,write books,books,book,NOUN
kitty,use it as a pet,use,use,VERB
kitty,use it as a pet,pet,pet,NOUN
knapsack,backpack,backpack,backpack,NOUN
knee,buckle,buckle,buckle,VERB
knickers,put in drawer,put,put,VERB
knickers,put in drawer,drawer,drawer,NOUN
knot,shoe,shoe,shoe,NOUN
knuckle,punching,punching,punch,VERB
knuckle,hitting,hitting,hit,VERB
knuckle,kneading,kneading,knead,VERB
knuckle,massaging,massaging,massage,VERB
laboratory,test,test,test,VERB
laboratory,walked in,walked,walk,VERB
lace,use it for clothing,use,use,VERB
lace,use it for clothing,clothing,clothes,NOUN
lace,feel it,feel,feel,VERB
lace,sew it,sew,sow,VERB
lace,make it,make,make,VERB
lace,run around with it in the wind,run,run,VERB
lace,run around with it in the wind,wind,wind,NOUN
lace,frame it,frame,frame,VERB
lace,arts and crafts,arts,arts,NOUN
lace,arts and crafts,crafts,craft,NOUN
ladle,soup,soup,soup,NOUN
ladle,testing,testing,test,VERB
lager,drill,drill,drill,VERB
lake,dive,dive,dive,VERB
lake,collect,collect,collect,VERB
lake,canoeing,canoeing,canoe,VERB
lake,ride a boat,ride,ride,VERB
lake,ride a boat,boat,boat,NOUN
lake,have a picnic,picnic,picnic,NOUN
lampshade,decor,decor,decorate,VERB
lampshade,fall,fall,fall,VERB
landlady,boss,boss,boss,NOUN
landlady,homeowner,homeowner,homeowner,NOUN
landscape,land,land,land,NOUN
landscape,grass growing,grass,grass,NOUN
landscape,grass growing,growing,grow,VERB
lantern,light up,light,light,VERB
lantern,light up,up,up,NOUN
lantern,place,place,place,VERB
lantern,float,float,float,VERB
lanyard,keys,keys,key,NOUN
lanyard,work id,work,work,NOUN
lanyard,work id,id,id,NOUN
lanyard,around neck,neck,neck,NOUN
laryngoscope,to view to the larynx,view,view,VERB
laryngoscope,to view to the larynx,larynx,larynx,NOUN
laryngoscope,to stick down a throat,stick,stick,VERB
laryngoscope,to stick down a throat,throat,throat,NOUN
laryngoscope,laryngoscopy,laryngoscopy,laryngoscopy,VERB
lasso,rope,rope,rope,NOUN
lasso,capture,capture,capture,VERB
lasso,catch,catch,catch,VERB
lasso,cows,cows,cow,NOUN
lasso,wrangle,wrangle,wrangle,VERB
leech,blood sucker,blood,blood,NOUN
leech,blood sucker,sucker,suck,VERB
leech,user,user,user,NOUN
leg,limp,limp,limp,VERB
lemon,season with,season,season,VERB
lens,clearer vision,clearer,clear,ADJ
lens,clearer vision,vision,vision,NOUN
lens,up close vision,close,close,ADJ
lens,up close vision,vision,vision,NOUN
leopard,cat,cat,cat,NOUN
leotard,ballet,ballet,ballet,NOUN
leotard,curtsy,curtsy,curtsy,VERB
lesion,bleeding,bleeding,bleed,VERB
lesion,bandied,bandied,bandage,VERB
letterbox,hold mail,hold,hold,VERB
letterbox,hold mail,mail,mail,NOUN
letterbox,packages,packages,packages,NOUN
lettuce,put on burger,put,put,VERB
lettuce,put on burger,burger,burger,NOUN
lettuce,grow in garden,grow,grow,VERB
lettuce,grow in garden,garden,garden,NOUN
lettuce,feed bunnies,feed,feed,NOUN
lettuce,feed bunnies,bunnies,bunny,NOUN
lifeboat,rescue,rescue,rescue,VERB
lifeboat,sunken ship,sunken,sunken,ADJ
lifeboat,sunken ship,ship,ship,NOUN
lifeboat,saving a life,saving,save,VERB
lifeboat,saving a life,life,life,NOUN
lighthouse,look at boats,look,look,VERB
lighthouse,look at boats,boats,boat,NOUN
lighthouse,look at ocean,look,look,VERB
lighthouse,look at ocean,ocean,ocean,NOUN
lighthouse,make a path,make,make,VERB
lighthouse,make a path,path,path,NOUN
lilac,crush,crush,crush,VERB
lilac,flatten,flatten,flatten,VERB
limb,punch,punch,punch,VERB
