"Username","Condition.Description","Stimuli.Cue","Procedure.Item","affordance_parsed","word","lemma","POS"
"W10112258__ejg","Version 13","pharmacist",387,"get medicine","medicine","medicine","NOUN"
"W10112258__ejg","Version 13","soil",381,"grow veggies","grow","grow","VERB"
"W10112258__ejg","Version 13","soil",381,"grow veggies","veggies","veggies","NOUN"
"W10112258__ejg","Version 13","jogger",378,"run","run","run","NOUN"
"W10112258__ejg","Version 13","jogger",378,"jog","jog","jog","NOUN"
"W10112258__ejg","Version 13","vest",379,"wear","wear","wear","VERB"
"W10112258__ejg","Version 13","cotton",380,"clothes","clothes","clothe","NOUN"
"W10112258__ejg","Version 13","cotton",380,"decoration","decoration","decoration","NOUN"
"W10112258__ejg","Version 13","crawfish",384,"eat","eat","eat","VERB"
"W10112258__ejg","Version 13","squirrel",390,"eat","eat","eat","VERB"
"W10112258__ejg","Version 13","squirrel",390,"shoot","shoot","shoot","NOUN"
"W10112258__ejg","Version 13","eraser",385,"erase mistakes","erase","erase","INTJ"
"W10112258__ejg","Version 13","eraser",385,"erase mistakes","mistakes","mistake","NOUN"
"W10112258__ejg","Version 13","rake",386,"rake leaves","rake","rake","NOUN"
"W10112258__ejg","Version 13","rake",386,"rake leaves","leaves","leave","VERB"
"w10116451","Version 5","cedar",144,"scenting","scenting","scent","VERB"
"w10116451","Version 5","doll",149,"playing","playing","play","VERB"
"w10116451","Version 5","doll",149,"decoration","decoration","decoration","NOUN"
"w10116451","Version 5","paprika",148,"seasoning","seasoning","season","VERB"
"w10116451","Version 5","antiques",141,"decoration","decoration","decoration","NOUN"
"w10116451","Version 5","antiques",141,"preservation","preservation","preservation","NOUN"
"w10116451","Version 5","antiques",141,"collection","collection","collection","NOUN"
"w10116451","Version 5","sandbank",127,"storage","storage","storage","NOUN"
"w10116451","Version 5","crutch",150,"walk","walk","walk","VERB"
"w10116451","Version 5","tranquilizers",128,"removing pain","removing","remove","VERB"
"w10116451","Version 5","tranquilizers",128,"removing pain","pain","pain","NOUN"
"w10116451","Version 5","powderpuff",146,"glow","glow","glow","NOUN"
"w10116451","Version 5","powderpuff",146,"makeup","makeup","makeup","NOUN"
"w10116451","Version 5","powderpuff",146,"hide scars","hide","hide","NOUN"
"w10116451","Version 5","powderpuff",146,"hide scars","scars","scars","NOUN"
"w10116451","Version 5","figurine",122,"decor","decor","decor","NOUN"
"w10116451","Version 5","figurine",122,"art","art","art","NOUN"
"w10116451","Version 5","figurine",122,"sculpting","sculpting","sculpt","NOUN"
"w10116451","Version 5","wristlet",145,"fashion","fashion","fashion","NOUN"
"w10116451","Version 5","wristlet",145,"beauty","beauty","beauty","NOUN"
"w10116451","Version 5","wristlet",145,"styling","styling","styl","NOUN"
"w10116451","Version 5","cabbage",133,"eating","eating","eat","VERB"
"w10116451","Version 5","cabbage",133,"salad","salad","salad","NOUN"
"w10116451","Version 5","cabbage",133,"flavouring","flavoring","flavor","NOUN"
"w10116451","Version 5","postman",143,"job","job","job","NOUN"
"w10116451","Version 5","postman",143,"delivering","delivering","deliver","VERB"
"w10116451","Version 5","sheepskin",138,"clothes","clothes","clothe","NOUN"
"w10116451","Version 5","sheepskin",138,"fashion","fashion","fashion","NOUN"
"w10116451","Version 5","sheepskin",138,"shoes","shoes","shoe","VERB"
"w10116451","Version 5","sheepskin",138,"watches","watches","watch","NOUN"
"w10116451","Version 5","waste",124,"dispose","dispose","dispose","NOUN"
"w10116451","Version 5","waste",124,"recycle","recycle","recycle","NOUN"
"w10116451","Version 5","waste",124,"store","store","store","NOUN"
"w10116451","Version 5","pedal",126,"step up","step","step","NOUN"
"w10116451","Version 5","pedal",126,"stablize ","stabilize","stabilize","NOUN"
"w10116451","Version 5","copper",125,"jewllery","jeweler","jeweler","NOUN"
"w10116451","Version 5","copper",125,"antiques","antiques","antique","NOUN"
"w10116451","Version 5","copper",125,"solidify","solidify","solidify","INTJ"
"w10116451","Version 5","Picture Frame",131,"present","present","present","ADJ"
"w10116451","Version 5","Picture Frame",131,"display","display","display","NOUN"
"w10116451","Version 5","Picture Frame",131,"decorate","decorate","decorate","VERB"
"w10116451","Version 5","Picture Frame",131,"paint","paint","paint","VERB"
"w10116451","Version 5","hoop",135,"play","play","play","VERB"
"w10116451","Version 5","hoop",135,"dance","dance","dance","NOUN"
"w10116451","Version 5","hoop",135,"excercise ","exercise","exercise","NOUN"
"w10116451","Version 5","laryngoscope",136,"operate","operate","operate","NOUN"
"w10116451","Version 5","worker",134,"pay","pay","pay","VERB"
"w10116451","Version 5","worker",134,"finance","finance","finance","NOUN"
"w10116451","Version 5","worker",134,"put to work","put","put","VERB"
"w10116451","Version 5","worker",134,"put to work","work","work","NOUN"
"w10116451","Version 5","keyhole",137,"open locks","open","open","ADJ"
"w10116451","Version 5","keyhole",137,"open locks","locks","lock","NOUN"
"w10116451","Version 5","keyhole",137,"spy","spy","spy","NOUN"
"w10116451","Version 5","pomegranate",140,"eat","eat","eat","VERB"
"w10116451","Version 5","pomegranate",140,"salad","salad","salad","NOUN"
"w10116451","Version 5","pomegranate",140,"juice","juice","juice","NOUN"
"w10116451","Version 5","pomegranate",140,"scent","scent","scent","NOUN"
"w10116451","Version 5","woodwork",139,"decor","decor","decor","NOUN"
"w10116451","Version 5","woodwork",139,"furniture","furniture","furniture","NOUN"
"w10116451","Version 5","woodwork",139,"sculpting","sculpting","sculpt","NOUN"
"w10116451","Version 5","woodwork",139,"antiques","antiques","antique","NOUN"
"w10116451","Version 5","eyepiece",151,"style","style","style","NOUN"
"w10116451","Version 5","eyepiece",151,"fashion","fashion","fashion","NOUN"
"w10116451","Version 5","eyepiece",151,"see","see","see","VERB"
"w10116451","Version 5","watercress",129,"salad","salad","salad","NOUN"
"w10116451","Version 5","stableman",142,"hire","hire","hire","VERB"
"w10116451","Version 5","playsuit",132,"wear","wear","wear","VERB"
"w10116451","Version 5","playsuit",132,"exercise","exercise","exercise","NOUN"
"w10116451","Version 5","medication",123,"treat","treat","treat","VERB"
"w10116451","Version 5","medication",123,"buy","buy","buy","VERB"
"w10116451","Version 5","medication",123,"study","study","study","NOUN"
"w10116451","Version 5","prosecutor",147,"hire","hire","hire","VERB"
"w10116451","Version 5","bazooka",130,"buy","buy","buy","VERB"
"w10116451","Version 5","bazooka",130,"display","display","display","NOUN"
"w10116451_AA","Version 7","pad",211,"writing","writing","write","NOUN"
"w10116451_AA","Version 7","pad",211,"reading","reading","read","NOUN"
"w10116451_AA","Version 7","pad",211,"noting","noting","not","VERB"
"w10116451_AA","Version 7","pad",211,"documenting","documenting","document","VERB"
"w10116451_AA","Version 7","eyebath",200,"washing","washing","washe","NOUN"
"w10116451_AA","Version 7","eyebath",200,"cleaning","cleaning","cleaning","NOUN"
"w10116451_AA","Version 7","eyebath",200,"clearing","clearing","clear","NOUN"
"w10116451_AA","Version 7","controller",203,"guiding","guiding","guide","VERB"
"w10116451_AA","Version 7","controller",203,"controlling","controlling","controlle","NOUN"
"w10116451_AA","Version 7","controller",203,"gaming","gaming","game","NOUN"
"w10116451_AA","Version 7","controller",203,"aiming","aiming","aim","VERB"
"w10116451_AA","Version 7","Guitar",194,"playing","playing","play","VERB"
"w10116451_AA","Version 7","Guitar",194,"singing","singing","singe","VERB"
"w10116451_AA","Version 7","Guitar",194,"dancing","dancing","dancing","NOUN"
"w10116451_AA","Version 7","Guitar",194,"tuning","tuning","tune","VERB"
"w10116451_AA","Version 7","Guitar",194,"partying","partying","party","VERB"
"w10116451_AA","Version 7","salesman",207,"selling","selling","sell","VERB"
"w10116451_AA","Version 7","salesman",207,"hiring","hiring","hi","VERB"
"w10116451_AA","Version 7","cheese",188,"eating","eating","eat","VERB"
"w10116451_AA","Version 7","cheese",188,"flavoring","flavoring","flavor","NOUN"
"w10116451_AA","Version 7","cheese",188,"grating","grating","grat","VERB"
"w10116451_AA","Version 7","cheese",188,"melting","melting","melt","NOUN"
"w10116451_AA","Version 7","pine",201,"scent","scent","scent","NOUN"
"w10116451_AA","Version 7","pine",201,"washing","washing","washe","NOUN"
"w10116451_AA","Version 7","pine",201,"smelling","smelling","smell","VERB"
"w10116451_AA","Version 7","banquet",202,"partying","partying","party","VERB"
"w10116451_AA","Version 7","banquet",202,"wedding","wedding","wedding","NOUN"
"w10116451_AA","Version 7","banquet",202,"event","event","event","NOUN"
"w10116451_AA","Version 7","store",205,"buying","buying","buy","VERB"
"w10116451_AA","Version 7","store",205,"shopping","shopping","shopping","NOUN"
"w10116451_AA","Version 7","store",205,"relaxing","relaxing","relax","VERB"
"w10116451_AA","Version 7","eyelid",197,"closing","closing","closing","NOUN"
"w10116451_AA","Version 7","eyelid",197,"covering","covering","cover","VERB"
"w10116451_AA","Version 7","eyelid",197,"cleaning","cleaning","cleaning","NOUN"
"w10116451_AA","Version 7","eyelid",197,"protecting","protecting","protect","VERB"
"w10116451_AA","Version 7","cushion",191,"relaxing","relaxing","relax","VERB"
"w10116451_AA","Version 7","cushion",191,"resting","resting","rest","VERB"
"w10116451_AA","Version 7","cushion",191,"comfort","comfort","comfort","NOUN"
"w10116451_AA","Version 7","cushion",191,"styling","styling","styl","NOUN"
"w10116451_AA","Version 7","motorboat",183,"travelling","traveling","travel","VERB"
"w10116451_AA","Version 7","motorboat",183,"speeding","speeding","speed","NOUN"
"w10116451_AA","Version 7","motorboat",183,"vacation","vacation","vacation","NOUN"
"w10116451_AA","Version 7","peanut",186,"allergy","allergy","allergy","NOUN"
"w10116451_AA","Version 7","peanut",186,"butter and toast","butter","butter","NOUN"
"w10116451_AA","Version 7","peanut",186,"butter and toast","toast","toast","NOUN"
"w10116451_AA","Version 7","peanut",186,"snacking","snacking","snack","VERB"
"w10116451_AA","Version 7","medic",208,"helping","helping","help","VERB"
"w10116451_AA","Version 7","medic",208,"saving","saving","save","VERB"
"w10116451_AA","Version 7","medic",208,"getting broke","getting","get","VERB"
"w10116451_AA","Version 7","medic",208,"getting broke","broke","break","VERB"
"w10116451_AA","Version 7","radish",189,"flavoring","flavoring","flavor","NOUN"
"w10116451_AA","Version 7","radish",189,"cooking","cooking","cook","NOUN"
"w10116451_AA","Version 7","radish",189,"growing","growing","grow","VERB"
"w10116451_AA","Version 7","kilt",196,"knitting","knitting","knitt","VERB"
"w10116451_AA","Version 7","daddy",184,"controlling","controlling","controlle","NOUN"
"w10116451_AA","Version 7","daddy",184,"authority","authority","authority","NOUN"
"w10116451_AA","Version 7","people",206,"talking","talking","talk","VERB"
"w10116451_AA","Version 7","people",206,"background","background","background","NOUN"
"w10116451_AA","Version 7","people",206,"connecting","connecting","connect","VERB"
"w10116451_AA","Version 7","people",206,"listening","listening","listen","VERB"
"w10116451_AA","Version 7","suspender",195,"finishing","finishing","finish","NOUN"
"w10116451_AA","Version 7","suspender",195,"quitting","quitting","quit","VERB"
"w10116451_AA","Version 7","suspender",195,"ending","ending","end","VERB"
"w10116451_AA","Version 7","tent",190,"organizing","organizing","organize","VERB"
"w10116451_AA","Version 7","tent",190,"planning","planning","plan","NOUN"
"w10116451_AA","Version 7","tent",190,"event","event","event","NOUN"
"w10116451_AA","Version 7","mucous",185,"throwing","throwing","throw","VERB"
"w10116451_AA","Version 7","mucous",185,"sickness","sickness","sickness","NOUN"
"w10116451_AA","Version 7","mucous",185,"collecting","collecting","collect","VERB"
"w10116451_AA","Version 7","mucous",185,"sampling","sampling","sample","NOUN"
"w10116451_AA","Version 7","silk",182,"clothing","clothing","clothing","NOUN"
"w10116451_AA","Version 7","silk",182,"fashion","fashion","fashion","NOUN"
"w10116451_AA","Version 7","silk",182,"sewing","sewing","sew","VERB"
"w10116451_AA","Version 7","silk",182,"decorating","decorating","decorate","VERB"
"w10116451_AA","Version 7","mulch",209,"gardening","gardening","garde","VERB"
"w10116451_AA","Version 7","conductor",204,"controlling","controlling","controlle","NOUN"
"w10116451_AA","Version 7","conductor",204,"guiding","guiding","guide","VERB"
"w10116451_AA","Version 7","conductor",204,"authority","authority","authority","NOUN"
"w10116451_AA","Version 7","storeroom",192,"storing","storing","storing","NOUN"
"w10116451_AA","Version 7","storeroom",192,"dumping","dumping","dump","VERB"
"w10116451_AA","Version 7","storeroom",192,"cleaning","cleaning","cleaning","NOUN"
"w10116451_AA","Version 7","person",199,"talking","talking","talk","VERB"
"w10116451_AA","Version 7","person",199,"connecting","connecting","connect","VERB"
"w10116451_AA","Version 7","person",199,"loving","loving","love","ADJ"
"w10116451_AA","Version 7","person",199,"friendship","friendship","friendship","NOUN"
"w10116451_AA","Version 7","grandniece",193,"feeding","feeding","feeding","NOUN"
"w10116451_AA","Version 7","grandniece",193,"gifting","gifting","gift","NOUN"
"w10116451_AA","Version 7","grandniece",193,"story telling","story","story","NOUN"
"w10116451_AA","Version 7","grandniece",193,"story telling","telling","tell","VERB"
"w10116451_AA","Version 7","grapevine",187,"decorating","decorating","decorate","VERB"
"w10116451_AA","Version 7","grapevine",187,"growing","growing","grow","VERB"
"w10116451_AA","Version 7","funnel",210,"pouring","pouring","pour","VERB"
"w10116451_AA","Version 7","funnel",210,"filtering","filtering","filter","VERB"
"w10116451_AA","Version 7","goldfish",198,"petting","petting","petting","NOUN"
"w10116451_AA","Version 7","goldfish",198,"discarding","discarding","discard","NOUN"
"W10124340_kg","Version 1","Massage",23,"soothing","soothing","soothing","ADJ"
"W10124340_kg","Version 1","Massage",23,"physical therapy","physical","physical","ADJ"
"W10124340_kg","Version 1","Massage",23,"physical therapy","therapy","therapy","NOUN"
"W10124340_kg","Version 1","Massage",23,"long","long","long","ADV"
"W10124340_kg","Version 1","Massage",23,"relaxing","relaxing","relax","VERB"
"W10124340_kg","Version 1","Massage",23,"spa","spa","spa","NOUN"
"W10124340_kg","Version 1","solicitor",10,"criminal","criminal","criminal","ADJ"
"W10124340_kg","Version 1","solicitor",10,"gas station","gas","gas","NOUN"
"W10124340_kg","Version 1","solicitor",10,"gas station","station","station","NOUN"
"W10124340_kg","Version 1","solicitor",10,"hanging out","hanging","hang","VERB"
"W10124340_kg","Version 1","seat",3,"belt","belt","belt","NOUN"
"W10124340_kg","Version 1","seat",3,"comfy","comfy","comfy","ADJ"
"W10124340_kg","Version 1","seat",3,"leather","leather","leather","NOUN"
"W10124340_kg","Version 1","seat",3,"recliner","recliner","recliner","NOUN"
"W10124340_kg","Version 1","seat",3,"movies","movies","movy","NOUN"
"W10124340_kg","Version 1","seat",3,"car","car","car","NOUN"
"W10124340_kg","Version 1","seat",3,"sit","sit","sit","VERB"
"W10124340_kg","Version 1","seat",3,"butt","butt","butt","NOUN"
"W10124340_kg","Version 1","seat",3,"chair","chair","chair","NOUN"
"W10124340_kg","Version 1","parsley",28,"seasoning","seasoning","season","VERB"
"W10124340_kg","Version 1","pin",30,"sewing","sewing","sew","VERB"
"W10124340_kg","Version 1","pin",30,"award","award","award","NOUN"
"W10124340_kg","Version 1","petticoat",9,"christmas","christmas","christmas","PROPN"
"W10124340_kg","Version 1","petticoat",9,"warmth","warmth","warmth","NOUN"
"W10124340_kg","Version 1","petticoat",9,"rich","rich","rich","ADJ"
"W10124340_kg","Version 1","petticoat",9,"101 dalmations","dalmatians","dalmatian","NOUN"
"W10124340_kg","Version 1","bloomers",22,"old","old","old","ADJ"
"W10124340_kg","Version 1","bloomers",22,"parities","parities","parity","NOUN"
"W10124340_kg","Version 1","bloomers",22,"underwear","underwear","underwear","ADJ"
"W10124340_kg","Version 1","bloomers",22,"late","late","late","ADJ"
"W10124340_kg","Version 1","bloomers",22,"bathroom","bathroom","bathroom","NOUN"
"W10124340_kg","Version 1","hosiery",17,"water","water","water","NOUN"
"W10124340_kg","Version 1","hosiery",17,"moist","moist","moist","NOUN"
"W10124340_kg","Version 1","cayenne",25,"spice","spice","spice","NOUN"
"W10124340_kg","Version 1","cayenne",25,"seasoning","seasoning","season","VERB"
"W10124340_kg","Version 1","lanyard",5,"accessory","accessory","accessory","INTJ"
"W10124340_kg","Version 1","lanyard",5,"pesky","pesky","pesky","ADJ"
"W10124340_kg","Version 1","lanyard",5,"money","money","money","NOUN"
"W10124340_kg","Version 1","mint",4,"breath","breath","breath","NOUN"
"W10124340_kg","Version 1","mint",4,"spearmint","spearmint","spearmint","NOUN"
"W10124340_kg","Version 1","mint",4,"peppermint","peppermint","peppermint","NOUN"
"W10124340_kg","Version 1","mint",4,"candy","candy","candy","NOUN"
"W10124340_kg","Version 1","tablespoon",29,"cooking","cooking","cook","NOUN"
"W10124340_kg","Version 1","tablespoon",29,"baking","baking","baking","NOUN"
"W10124340_kg","Version 1","tablespoon",29,"medicine","medicine","medicine","NOUN"
"W10124340_kg","Version 1","boa",26,"hat","hat","hat","NOUN"
"W10124340_kg","Version 1","boa",26,"play","play","play","VERB"
"W10124340_kg","Version 1","boa",26,"theatre","theater","theater","NOUN"
"W10124340_kg","Version 1","orangutan",19,"zoo","zoo","zoo","NOUN"
"W10124340_kg","Version 1","orangutan",19,"orange","orange","orange","ADJ"
"W10124340_kg","Version 1","tit",12,"breast","breast","breast","NOUN"
"W10124340_kg","Version 1","tit",12,"child","child","child","NOUN"
"W10124340_kg","Version 1","handrail",20,"balance","balance","balance","NOUN"
"W10124340_kg","Version 1","handrail",20,"stairs","stairs","stair","NOUN"
"W10124340_kg","Version 1","handrail",20,"falling","falling","fall","NOUN"
"W10124340_kg","Version 1","briefcase",11,"business","business","business","NOUN"
"W10124340_kg","Version 1","briefcase",11,"old","old","old","ADJ"
"W10124340_kg","Version 1","briefcase",11,"professional","professional","professional","ADJ"
"W10124340_kg","Version 1","spyglass",31,"detective","detective","detective","NOUN"
"W10124340_kg","Version 1","spyglass",31,"nacy drew","drew","drew","NOUN"
"W10124340_kg","Version 1","spyglass",31,"sherlock holmes","sherlock","sherlock","NOUN"
"W10124340_kg","Version 1","spyglass",31,"sherlock holmes","holmes","holme","NOUN"
"W10124340_kg","Version 1","spyglass",31,"game","game","game","NOUN"
"W10124340_kg","Version 1","joint",7,"muscle","muscle","muscle","NOUN"
"W10124340_kg","Version 1","joint",7,"blood","blood","blood","NOUN"
"W10124340_kg","Version 1","joint",7,"artery","artery","artery","NOUN"
"W10124340_kg","Version 1","joint",7,"nerve","nerve","nerve","NOUN"
"W10124340_kg","Version 1","joint",7,"arthritis","arthritis","arthritis","NOUN"
"W10124340_kg","Version 1","joint",7,"skin","skin","skin","NOUN"
"W10124340_kg","Version 1","joint",7,"pain","pain","pain","NOUN"
"W10124340_kg","Version 1","joint",7,"inflammation","inflammation","inflammation","NOUN"
"W10124340_kg","Version 1","joint",7,"origin","origin","origin","NOUN"
"W10124340_kg","Version 1","joint",7,"insertion","insertion","insertion","NOUN"
"W10124340_kg","Version 1","joint",7,"innervation","innervation","innervation","NOUN"
"W10124340_kg","Version 1","joint",7,"motion","motion","motion","NOUN"
"W10124340_kg","Version 1","joint",7,"shock absorbtion","shock","shock","NOUN"
"W10124340_kg","Version 1","joint",7,"shock absorbtion","absorption","absorption","NOUN"
"W10124340_kg","Version 1","bread",8,"wheat","wheat","wheat","X"
"W10124340_kg","Version 1","bread",8,"white","white","white","ADJ"
"W10124340_kg","Version 1","bread",8,"grain","grain","grain","NOUN"
"W10124340_kg","Version 1","bread",8,"honey oat","honey","honey","NOUN"
"W10124340_kg","Version 1","bread",8,"honey oat","oat","oat","ADV"
"W10124340_kg","Version 1","bread",8,"burnt","burnt","burnt","ADJ"
"W10124340_kg","Version 1","bread",8,"toast","toast","toast","NOUN"
"W10124340_kg","Version 1","tomahawk",15,"indian","indian","indian","ADJ"
"W10124340_kg","Version 1","tomahawk",15,"tent","tent","tent","NOUN"
"W10124340_kg","Version 1","merchandise",6,"money","money","money","NOUN"
"W10124340_kg","Version 1","merchandise",6,"expensive","expensive","expensive","ADJ"
"W10124340_kg","Version 1","merchandise",6,"jewelry","jewelry","jewelry","NOUN"
"W10124340_kg","Version 1","merchandise",6,"clothes","clothes","clothe","NOUN"
"W10124340_kg","Version 1","florist",14,"flowers","flowers","flower","NOUN"
"W10124340_kg","Version 1","florist",14,"pretty","pretty","pretty","ADV"
"W10124340_kg","Version 1","florist",14,"prom","prom","prom","X"
"W10124340_kg","Version 1","florist",14,"work","work","work","NOUN"
"W10124340_kg","Version 1","florist",14,"dirt","dirt","dirt","NOUN"
"W10124340_kg","Version 1","florist",14,"money","money","money","NOUN"
"W10124340_kg","Version 1","sandbox",13,"play","play","play","VERB"
"W10124340_kg","Version 1","sandbox",13,"kids","kids","kid","NOUN"
"W10124340_kg","Version 1","sandbox",13,"fun","fun","fun","NOUN"
"W10124340_kg","Version 1","sandbox",13,"messy","messy","messy","ADJ"
"W10124340_kg","Version 1","sandbox",13,"tiny","tiny","tiny","ADJ"
"W10124340_kg","Version 1","ladle",24,"canoe","canoe","canoe","NOUN"
"W10124340_kg","Version 1","ladle",24,"lake","lake","lake","NOUN"
"W10124340_kg","Version 1","map",18,"direction","direction","direction","NOUN"
"W10124340_kg","Version 1","map",18,"road trip","road","road","NOUN"
"W10124340_kg","Version 1","map",18,"road trip","trip","trip","NOUN"
"W10124340_kg","Version 1","map",18,"confusing","confusing","confus","VERB"
"W10124340_kg","Version 1","map",18,"color","color","color","NOUN"
"W10124340_kg","Version 1","map",18,"travel","travel","travel","NOUN"
"W10124340_kg","Version 1","decor",2,"pretty","pretty","pretty","ADV"
"W10124340_kg","Version 1","decor",2,"designer","designer","designer","NOUN"
"W10124340_kg","Version 1","decor",2,"room","room","room","NOUN"
"W10124340_kg","Version 1","decor",2,"interior","interior","interior","ADJ"
"W10124340_kg","Version 1","decor",2,"exterior","exterior","exterior","ADJ"
"W10124340_kg","Version 1","wishbone",21,"chicken","chicken","chicken","NOUN"
"W10124340_kg","Version 1","wishbone",21,"thanksgiving","thanksgiving","thanksgive","VERB"
"W10124340_kg","Version 1","wishbone",21,"arguments","arguments","argument","NOUN"
"W10124340_kg","Version 1","wishbone",21,"luck","luck","luck","NOUN"
"W10124340_kg","Version 1","wishbone",21,"family","family","family","NOUN"
"W10124340_kg","Version 1","grease",16,"movie","movie","movie","NOUN"
"W10124340_kg","Version 1","grease",16,"gease","ease","ease","INTJ"
"W10124340_kg","Version 1","grease",16,"dawn soap","dawn","dawn","NOUN"
"W10124340_kg","Version 1","grease",16,"dawn soap","soap","soap","NOUN"
"W10124340_kg","Version 1","stationary",27,"car","car","car","NOUN"
"W10124340_kg","Version 1","stationary",27,"train","train","train","NOUN"
"W10124340_kg","Version 1","stationary",27,"plane","plane","plane","NOUN"
"w10126653LEJ","Version 25","dude",722,"kiss","kiss","kiss","NOUN"
"w10126653LEJ","Version 25","dude",722,"hit","hit","hit","VERB"
"w10126653LEJ","Version 25","dude",722,"marry","marry","marry","INTJ"
"w10126653LEJ","Version 25","snowflake",724,"eat","eat","eat","VERB"
"w10126653LEJ","Version 25","snowflake",724,"see","see","see","VERB"
"w10126653LEJ","Version 25","snowflake",724,"touch","touch","touch","NOUN"
"w10126653LEJ","Version 25","snowflake",724,"melt","melt","melt","NOUN"
"w10126653LEJ","Version 25","toupee",750,"wear","wear","wear","VERB"
"w10126653LEJ","Version 25","toupee",750,"touch","touch","touch","NOUN"
"w10126653LEJ","Version 25","spike",743,"hammer","hammer","hammer","NOUN"
"w10126653LEJ","Version 25","spike",743,"build","build","build","NOUN"
"w10126653LEJ","Version 25","capes",731,"wear","wear","wear","VERB"
"w10126653LEJ","Version 25","baton",745,"twirl","twirl","twirl","INTJ"
"w10126653LEJ","Version 25","baton",745,"dance","dance","dance","NOUN"
"w10126653LEJ","Version 25","kindling",748,"burn","burn","burn","VERB"
"w10126653LEJ","Version 25","pickaxe",747,"chop","chop","chop","NOUN"
"w10126653LEJ","Version 25","pickaxe",747,"cut","cut","cut","VERB"
"w10126653LEJ","Version 25","grape",734,"eat","eat","eat","VERB"
"w10126653LEJ","Version 25","grape",734,"smell","smell","smell","INTJ"
"w10126653LEJ","Version 25","cornstarch",730,"bake","bake","bake","VERB"
"w10126653LEJ","Version 25","cornstarch",730,"cook","cook","cake","VERB"
"w10126653LEJ","Version 25","sheep",737,"eat","eat","eat","VERB"
"w10126653LEJ","Version 25","sheep",737,"pet","pet","pet","NOUN"
"w10126653LEJ","Version 25","sheep",737,"herd","herd","herd","NOUN"
"w10126653LEJ","Version 25","dice",751,"roll","roll","roll","VERB"
"w10126653LEJ","Version 25","boxer",738,"pet","pet","pet","NOUN"
"w10126653LEJ","Version 25","boxer",738,"train","train","train","NOUN"
"w10126653LEJ","Version 25","sandbag",735,"lift","lift","lift","VERB"
"w10126653LEJ","Version 25","sandbag",735,"carry","carry","carry","VERB"
"w10126653LEJ","Version 25","microphone",727,"sing","sing","se","VERB"
"w10126653LEJ","Version 25","microphone",727,"talk","talk","talk","VERB"
"w10126653LEJ","Version 25","turntable",726,"flip","flip","flip","VERB"
"w10126653LEJ","Version 25","lock",741,"pick","pick","pick","VERB"
"w10126653LEJ","Version 25","lock",741,"unlock","unlock","unlock","NOUN"
"w10126653LEJ","Version 25","painkiller",744,"take","take","take","VERB"
"w10126653LEJ","Version 25","painkiller",744,"swallow","swallow","swallow","NOUN"
"w10126653LEJ","Version 25","polyester",739,"wear","wear","wear","VERB"
"w10126653LEJ","Version 25","drunkard",740,"see","see","see","VERB"
"w10126653LEJ","Version 25","perspiration",723,"feel","feel","feel","VERB"
"w10126653LEJ","Version 25","seam",728,"knit","knit","knit","NOUN"
"w10126653LEJ","Version 25","seam",728,"sew","sew","sew","NOUN"
"w10126653LEJ","Version 25","cod",733,"eat","eat","eat","VERB"
"w10126653LEJ","Version 25","cod",733,"fish","fish","fish","NOUN"
"w10126653LEJ","Version 25","salmon",749,"eat","eat","eat","VERB"
"w10126653LEJ","Version 25","salmon",749,"fish","fish","fish","NOUN"
"w10126653LEJ","Version 25","dryer",732,"dry","dry","dry","ADJ"
"w10126653LEJ","Version 25","cutlet",746,"eat","eat","eat","VERB"
"w10126653LEJ","Version 25","cutlet",746,"cook","cook","cake","VERB"
"w10126653LEJ","Version 25","carpet",729,"feel","feel","feel","VERB"
"w10126653LEJ","Version 25","carpet",729,"sit","sit","sit","VERB"
"w10126653LEJ","Version 25","sandcastle",742,"build","build","build","NOUN"
"w10126653LEJ","Version 25","sandcastle",742,"destroy","destroy","destroy","VERB"
"w10126653LEJ","Version 25","railroad",736,"work","work","work","NOUN"
"w10126653LEJ","Version 25","railroad",736,"ride","ride","ride","NOUN"
"w10126653LEJ","Version 25","housemaid",725,"clean","clean","clean","ADJ"
"w10126653LEJ","Version 25","housemaid",725,"tidy","tidy","tidy","INTJ"
"w10126826HKH","Version 14","hutch",401,"to cage","cage","cage","NOUN"
"w10126826HKH","Version 14","hutch",401,"to house","house","house","NOUN"
"w10126826HKH","Version 14","tuba",402,"to play","play","play","VERB"
"w10126826HKH","Version 14","tuba",402,"to collect","collect","collect","NOUN"
"w10126826HKH","Version 14","tuba",402,"to shine","shine","shine","NOUN"
"w10126826HKH","Version 14","tonic",415,"a type of drink","type","type","NOUN"
"w10126826HKH","Version 14","tonic",415,"a type of drink","drink","drink","NOUN"
"w10126826HKH","Version 14","brassiere",410,"to wear","wear","wear","VERB"
"w10126826HKH","Version 14","brassiere",410,"to wash","wash","wash","INTJ"
"w10126826HKH","Version 14","hamstring",409,"to pull","pull","pull","NOUN"
"w10126826HKH","Version 14","hamstring",409,"to strengthen","strengthen","strengthen","ADV"
"w10126826HKH","Version 14","pedestal",420,"altar","altar","altar","NOUN"
"w10126826HKH","Version 14","pedestal",420,"support","support","support","NOUN"
"w10126826HKH","Version 14","cleat",408,"wear","wear","wear","VERB"
"w10126826HKH","Version 14","cleat",408,"clean","clean","clean","ADJ"
"w10126826HKH","Version 14","pellet",417,"to shoot","shoot","shoot","NOUN"
"w10126826HKH","Version 14","pellet",417,"to load","load","load","NOUN"
